10.0	-72.0	-58.0	m007	1	20	random	MNI	pain
-42.0	-28.0	64.0	m007	2	20	random	MNI	pain:_deactivations
4.0	48.0	-4.0	m007	2	20	random	MNI	pain:_deactivations
-42.0	-24.0	58.0	m007	2	20	random	MNI	pain:_deactivations
48.0	-22.0	52.0	m007	2	20	random	MNI	pain:_deactivations
30.0	-36.0	74.0	m007	2	20	random	MNI	pain:_deactivations
8.0	-54.0	18.0	m007	2	20	random	MNI	pain:_deactivations
6.0	34.0	-18.0	m007	2	20	random	MNI	pain:_deactivations
-36.0	-38.0	70.0	m007	2	20	random	MNI	pain:_deactivations
-10.0	-54.0	8.0	m007	2	20	random	MNI	pain:_deactivations
28.0	-56.0	-66.0	m007	1	20	random	MNI	pain
66.0	-2.0	30.0	m007	2	20	random	MNI	pain:_deactivations
-62.0	-2.0	40.0	m007	2	20	random	MNI	pain:_deactivations
40.0	2.0	-2.0	m007	1	20	random	MNI	pain
10.0	50.0	-6.0	m007	2	20	random	MNI	pain:_deactivations
-22.0	-46.0	6.0	m007	2	20	random	MNI	pain:_deactivations
42.0	-22.0	58.0	m007	2	20	random	MNI	pain:_deactivations
-62.0	-2.0	36.0	m007	2	20	random	MNI	pain:_deactivations
26.0	-32.0	72.0	m007	2	20	random	MNI	pain:_deactivations
-34.0	-58.0	-34.0	m007	1	20	random	MNI	pain
-32.0	22.0	2.0	m007	1	20	random	MNI	pain
-34.0	-38.0	-10.0	m007	2	20	random	MNI	pain:_deactivations
0.0	54.0	-22.0	m007	2	20	random	MNI	pain:_deactivations
-52.0	-8.0	6.0	s001	1	20	random	MNI	pain
-50.0	54.0	-10.0	s001	1	20	random	MNI	pain
-14.0	-90.0	-28.0	s001	1	20	random	MNI	pain
6.0	-34.0	68.0	s001	2	20	random	MNI	pain:_deactivations
30.0	-36.0	-18.0	s001	2	20	random	MNI	pain:_deactivations
36.0	-2.0	6.0	s001	1	20	random	MNI	pain
38.0	70.0	6.0	s001	1	20	random	MNI	pain
-6.0	-42.0	64.0	s001	2	20	random	MNI	pain:_deactivations
-36.0	-28.0	58.0	s001	2	20	random	MNI	pain:_deactivations
-2.0	0.0	48.0	s001	1	20	random	MNI	pain
28.0	14.0	40.0	s001	2	20	random	MNI	pain:_deactivations
-20.0	-90.0	-30.0	s001	1	20	random	MNI	pain
2.0	-36.0	66.0	s001	2	20	random	MNI	pain:_deactivations
-54.0	-24.0	48.0	s001	2	20	random	MNI	pain:_deactivations
40.0	68.0	-6.0	s001	1	20	random	MNI	pain
20.0	72.0	18.0	s001	1	20	random	MNI	pain
-28.0	-60.0	-34.0	s001	1	20	random	MNI	pain
-42.0	54.0	12.0	s001	1	20	random	MNI	pain
-4.0	-36.0	58.0	s001	2	20	random	MNI	pain:_deactivations
-2.0	14.0	26.0	s001	1	20	random	MNI	pain
28.0	-42.0	-6.0	s001	2	20	random	MNI	pain:_deactivations
-6.0	10.0	38.0	s001	1	20	random	MNI	pain
-38.0	64.0	-6.0	s001	1	20	random	MNI	pain
30.0	-46.0	-14.0	s001	2	20	random	MNI	pain:_deactivations
42.0	2.0	-4.0	s001	1	20	random	MNI	pain
24.0	-18.0	-24.0	s001	2	20	random	MNI	pain:_deactivations
4.0	2.0	50.0	s001	1	20	random	MNI	pain
-22.0	26.0	50.0	s001	2	20	random	MNI	pain:_deactivations
-42.0	58.0	0.0	s001	1	20	random	MNI	pain
36.0	-28.0	-24.0	s001	2	20	random	MNI	pain:_deactivations
20.0	-80.0	-28.0	s001	1	20	random	MNI	pain
34.0	22.0	2.0	s001	1	20	random	MNI	pain
22.0	40.0	44.0	s001	2	20	random	MNI	pain:_deactivations
40.0	12.0	-6.0	s001	1	20	random	MNI	pain
18.0	42.0	46.0	s001	2	20	random	MNI	pain:_deactivations
30.0	70.0	-10.0	s001	1	20	random	MNI	pain
-8.0	14.0	34.0	s001	1	20	random	MNI	pain
-2.0	6.0	42.0	s001	1	20	random	MNI	pain
-24.0	-84.0	-26.0	s001	1	20	random	MNI	pain
-24.0	-84.0	-18.0	s001	1	20	random	MNI	pain
26.0	-20.0	-28.0	s001	2	20	random	MNI	pain:_deactivations
6.0	-28.0	60.0	s001	2	20	random	MNI	pain:_deactivations
-44.0	46.0	18.0	s001	1	20	random	MNI	pain
2.0	-28.0	66.0	s001	2	20	random	MNI	pain:_deactivations
-44.0	-32.0	48.0	s001	2	20	random	MNI	pain:_deactivations
22.0	26.0	52.0	s001	2	20	random	MNI	pain:_deactivations
-52.0	50.0	-16.0	s001	1	20	random	MNI	pain
32.0	22.0	50.0	s001	2	20	random	MNI	pain:_deactivations
50.0	58.0	-4.0	s001	1	20	random	MNI	pain
24.0	72.0	4.0	s001	1	20	random	MNI	pain
-54.0	-14.0	8.0	s001	1	20	random	MNI	pain
-48.0	-28.0	44.0	s001	2	20	random	MNI	pain:_deactivations
26.0	18.0	46.0	s001	2	20	random	MNI	pain:_deactivations
-40.0	-32.0	64.0	s001	2	20	random	MNI	pain:_deactivations
4.0	8.0	52.0	s002	1	20	random	MNI	pain
-26.0	-46.0	20.0	s002	2	20	random	MNI	pain:_deactivations
20.0	-8.0	28.0	s002	2	20	random	MNI	pain:_deactivations
10.0	-24.0	40.0	s002	1	20	random	MNI	pain
4.0	8.0	48.0	s002	1	20	random	MNI	pain
20.0	-40.0	26.0	s002	2	20	random	MNI	pain:_deactivations
24.0	-46.0	18.0	s002	2	20	random	MNI	pain:_deactivations
-38.0	2.0	-14.0	s002	1	20	random	MNI	pain
36.0	8.0	2.0	s002	1	20	random	MNI	pain
8.0	8.0	46.0	s002	1	20	random	MNI	pain
40.0	6.0	-8.0	s002	1	20	random	MNI	pain
38.0	2.0	-14.0	s002	1	20	random	MNI	pain
-26.0	-42.0	22.0	s002	2	20	random	MNI	pain:_deactivations
2.0	-4.0	64.0	s002	1	20	random	MNI	pain
24.0	-46.0	22.0	s002	2	20	random	MNI	pain:_deactivations
-26.0	-14.0	30.0	s002	2	20	random	MNI	pain:_deactivations
-24.0	-32.0	26.0	s002	2	20	random	MNI	pain:_deactivations
28.0	-38.0	26.0	s002	2	20	random	MNI	pain:_deactivations
6.0	8.0	34.0	s002	1	20	random	MNI	pain
-24.0	-38.0	26.0	s002	2	20	random	MNI	pain:_deactivations
20.0	-40.0	10.0	s002	2	20	random	MNI	pain:_deactivations
-36.0	-78.0	-20.0	s002	1	20	random	MNI	pain
-54.0	-68.0	0.0	s002	1	20	random	MNI	pain
-24.0	-8.0	30.0	s002	2	20	random	MNI	pain:_deactivations
-6.0	40.0	-18.0	s003	2	20	random	MNI	pain:_deactivations
-22.0	-16.0	22.0	s003	2	20	random	MNI	pain:_deactivations
-6.0	48.0	-16.0	s003	2	20	random	MNI	pain:_deactivations
48.0	-14.0	-4.0	s003	2	20	random	MNI	pain:_deactivations
-34.0	14.0	2.0	s003	1	20	random	MNI	pain
-56.0	-34.0	24.0	s003	1	20	random	MNI	pain
60.0	-30.0	4.0	s003	2	20	random	MNI	pain:_deactivations
-4.0	56.0	-16.0	s003	2	20	random	MNI	pain:_deactivations
22.0	18.0	50.0	s003	2	20	random	MNI	pain:_deactivations
0.0	-26.0	82.0	s003	2	20	random	MNI	pain:_deactivations
-58.0	-44.0	20.0	s003	1	20	random	MNI	pain
0.0	16.0	34.0	s003	1	20	random	MNI	pain
8.0	6.0	48.0	s003	1	20	random	MNI	pain
-54.0	-48.0	12.0	s003	1	20	random	MNI	pain
-4.0	-40.0	80.0	s003	2	20	random	MNI	pain:_deactivations
-8.0	48.0	-12.0	s003	2	20	random	MNI	pain:_deactivations
34.0	10.0	0.0	s003	1	20	random	MNI	pain
-44.0	-68.0	-8.0	s003	1	20	random	MNI	pain
64.0	-28.0	-2.0	s003	2	20	random	MNI	pain:_deactivations
-50.0	-26.0	2.0	s003	2	20	random	MNI	pain:_deactivations
30.0	0.0	22.0	s003	2	20	random	MNI	pain:_deactivations
16.0	-10.0	22.0	s003	2	20	random	MNI	pain:_deactivations
38.0	14.0	6.0	s003	1	20	random	MNI	pain
-38.0	10.0	2.0	s003	1	20	random	MNI	pain
4.0	12.0	36.0	s003	1	20	random	MNI	pain
-20.0	18.0	48.0	s003	2	20	random	MNI	pain:_deactivations
-2.0	-38.0	66.0	s003	2	20	random	MNI	pain:_deactivations
38.0	20.0	50.0	s003	2	20	random	MNI	pain:_deactivations
-20.0	2.0	18.0	s003	2	20	random	MNI	pain:_deactivations
0.0	32.0	-20.0	s003	2	20	random	MNI	pain:_deactivations
-8.0	54.0	-14.0	s003	2	20	random	MNI	pain:_deactivations
-30.0	-32.0	26.0	s003	2	20	random	MNI	pain:_deactivations
-18.0	-4.0	24.0	s003	2	20	random	MNI	pain:_deactivations
18.0	28.0	54.0	s003	2	20	random	MNI	pain:_deactivations
30.0	-78.0	-22.0	s003	1	20	random	MNI	pain
-8.0	14.0	34.0	s003	1	20	random	MNI	pain
-52.0	-20.0	-2.0	s003	2	20	random	MNI	pain:_deactivations
-42.0	-14.0	30.0	s003	2	20	random	MNI	pain:_deactivations
6.0	-38.0	80.0	s003	2	20	random	MNI	pain:_deactivations
-4.0	-36.0	78.0	s003	2	20	random	MNI	pain:_deactivations
-38.0	-38.0	10.0	s003	2	20	random	MNI	pain:_deactivations
-26.0	-86.0	-16.0	s003	1	20	random	MNI	pain
58.0	-22.0	-2.0	s003	2	20	random	MNI	pain:_deactivations
56.0	-26.0	2.0	s003	2	20	random	MNI	pain:_deactivations
-12.0	28.0	50.0	s003	2	20	random	MNI	pain:_deactivations
-8.0	-30.0	52.0	s003	2	20	random	MNI	pain:_deactivations
20.0	42.0	-2.0	s003	2	20	random	MNI	pain:_deactivations
-42.0	-34.0	8.0	s003	2	20	random	MNI	pain:_deactivations
0.0	2.0	54.0	s003	1	20	random	MNI	pain
-58.0	-28.0	2.0	s003	2	20	random	MNI	pain:_deactivations
-36.0	18.0	50.0	s003	2	20	random	MNI	pain:_deactivations
20.0	36.0	-2.0	s003	2	20	random	MNI	pain:_deactivations
26.0	20.0	56.0	s003	2	20	random	MNI	pain:_deactivations
-62.0	-6.0	22.0	s003	2	20	random	MNI	pain:_deactivations
20.0	-10.0	26.0	s003	2	20	random	MNI	pain:_deactivations
-10.0	32.0	54.0	s003	2	20	random	MNI	pain:_deactivations
20.0	2.0	24.0	s003	2	20	random	MNI	pain:_deactivations
30.0	28.0	50.0	s003	2	20	random	MNI	pain:_deactivations
56.0	-16.0	-2.0	s003	2	20	random	MNI	pain:_deactivations
-8.0	44.0	46.0	s003	2	20	random	MNI	pain:_deactivations
-8.0	6.0	40.0	s003	1	20	random	MNI	pain
-46.0	-30.0	4.0	s003	2	20	random	MNI	pain:_deactivations
40.0	-72.0	-20.0	s003	1	20	random	MNI	pain
-18.0	20.0	56.0	s003	2	20	random	MNI	pain:_deactivations
16.0	36.0	46.0	s003	2	20	random	MNI	pain:_deactivations
-34.0	8.0	-16.0	s003	1	20	random	MNI	pain
